support_id	category_id	category	user_id	created_on	created_year	created_month	created_day	created_dayname	content_string	content_keyword_string	content_word_count	content_character_count	language	sentiment	problem_rating_identifitication	problem_rating_resolution	note	note_aggregation_level1	note_aggregation_level2	response_first	response_first_agent	response_first_date	response_first_template_id	response_first_days_elapsed	response_templates_used	response_agent_count	status_id	status	status_group	status_escalation_count	message_count	message_count_in	message_count_out	template_count	reward_code	reward_code_type	reward_code_status	email_domain	category_change_count	user_redemption_count	user_redemption_limit	user_redemption_remaining_credits	user_ticket_count	user_account_status	user_account_created_year	user_account_created_date	user_unique_ip_count	user_country_code	user_country_name	user_language	active	zsync_refresh_status	zsync_refresh_data_qc	zsync_refreshed_at
878124	8	Proof of Purchase Request	2627126	3/9/2023	2023	3	9	Thursday	Hello! I can't use my coupon. I see a messageCoupon code is waiting to be activated. Please contact our support team.	Alert-Proof of Purchase Required	22	119	en	ZNA	1	2	Token Key Log on User - S7YFZTUX6XUBEHB6KSNE	Token	null	"Your coupon code has been verified and is now activated!Please follow these steps to redeem your code:1. Make sure your AMD Product is installed in your computer.2. Go to www.amdrewards.com4. Click ""Claim Reward""5. Copy your coupon code into the box6. Click ""Submit""7. Follow any additional steps that might be required**** IMPORTANT ****This promotion requires you to have your AMD GPU or CPU installed before attempting the validation process.Please see our terms and conditions on amdrewards.com for more information.Enjoy the game and thank you for your cooperation."	Matthew Willis	3/9/2023	156	0	1	1	3	Closed	Active	0	1	0	1	1	S7YFZTUX6XUBEHB6KSNE	Token	Assigned	toke.com	0	1	5	4	1	Is Active	2023	3/9/2023	3	JP	Japan	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878125	6	Vendor did not supply a coupon	2629550	3/9/2023	2023	3	9	Thursday	I just purchased an RX6950XT Order number 1074763174539 on March 3rd. I see on the website there is a promotion if you buy certain products you get The last of us Part 1 for free. I did not recieve any game key or notification for this. Did i miss the promotion date?	null	52	267	en	ZNA	3	3	Valid CODE Not Detected	Code Not Detected	null	"If you did not receive a coupon code or did not receive all of your rewards, please contact your retailer to receive them.Unfortunately, we do not distribute codes on our end as participating retailers are responsible for giving them out when an eligible product is purchased for the promotion. We advise customers to check with their retailers before the purchase to ensure that they are participating in our promo.Codes are valid while supplies last. If you do not see the promotion on your retailer's website, the promotion may either have been exhausted or the retailer may not be participating. Please note that sometimes the retailer does not provide a redeemable code until after the initial return period.Please try to keep a log of all your communication with your retailer, as we may need this information in case we have to escalate your case internally.We apologize for the inconvenience and thank you for your understanding.https://www.amdrewards.com/faqhttps://www.amdrewards.com/terms"	Johnson Chan	3/9/2023	1	0	1	2	3	Closed	Active	2	7	4	3	1	null	null	null	gmail.com	0	0	0	0	0	null	0	0001-01-01	0	null	null	null	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878126	30	Promotion Question - Game	2627146	3/9/2023	2023	3	9	Thursday	"Good day,After entering the code, the AMD Verification Tool hung up and after a restart it says that the code has already been used.I ask for feedback.Greeting,Oliver Freedom"	PVT-General	32	182	de	ZNA	2	2	"PVT Log on Token - error.token.couponAlreadyAssigned, successToken Key Log on User - 97PPFMXWJN7YDRS5N4QQToken Redemption Success [Rewards - 5496468]"	Token + PVT + Redemption Success	couponAlreadyAssigned	Your rewards are now available in your account. Simply navigate to the My Rewards page after you log into your account to access your games.If you have already successfully activated your game please disregard this message.	Johnson Chan	3/9/2023	283	0	1	1	3	Closed	Active	0	1	0	1	1	97PPFMXWJN7YDRS5N4QQ	Token	Assigned	outlook.de	0	1	5	4	1	Is Active	2023	3/9/2023	1	DE	Germany	de	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878128	10	Coupon Already Used	2628161	3/9/2023	2023	3	9	Thursday	"RECEIVED THIS CODE WHEN BOUGHT A RYZEN 9 7900X PROCESSOR, ENTERED CODE AND GET A NOT VALID CODE RESPONSE DATE OF PURCHACE IS MARCH 4 2023 AT CANADA COMPUTERS WHITBY, ONTARIO, CANADA"	null	32	181	en	ZNA	2	2	Valid CODE Not Detected	Code Not Detected	null	"If you did not receive a valid/working coupon code or you received a code that has been used by someone else, please contact the retailer to obtain your physical coupon or electronic coupon code.Participating vendors/retailers are the ones responsible for distributing the correct coupon code for the AMD Rewards products.Some retailers require you to register your AMD purchase on their website in order to receive our AMD Rewards coupon code. Thank you for your cooperation.If you have any other questions, please feel free to contact us.For more information, please visit our promotional website: http://www.amdrewards.com/"	Johnson Chan	3/9/2023	9	0	1	1	3	Closed	Active	0	1	0	1	1	null	null	null	yahoo.com	0	1	5	4	1	Is Active	2023	3/9/2023	1	CA	Canada	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878130	6	Vendor did not supply a coupon	0	3/9/2023	2023	3	9	Thursday	"Hello, I bought an RX 6800 xt almost two weeks ago from one of its distributors in Argentina (Maximus) and yesterday I sent them a message asking about The Last of Us part 1, they answered me saying they didn't know anything about that promotion. Today they post on Instagram that you can get the game by buying the RX 7900 xt board, they don't say anything about the other boards that are also on the list of participants. This is correct? Do they choose which products to apply the rewards to? Thank you"	null	94	505	es	ZNA	4	2	Valid CODE Not Detected	Code Not Detected	null	"As per our terms and conditions:NOT ALL PARTNERS ARE PARTICIPATING INTHIS CAMPAIGN FOR ALL PRODUCTS OR REGIONS. BEFORE YOU PURCHASE A PRODUCT, PLEASE VERIFY THAT THE PARTNER HAS CHOSEN TO PARTICIPATE IN YOUR REGION FOR YOUR DESIRED ELIGIBLE AMD PRODUCT.We are sorry for the inconvenience."	Michele Moore	3/10/2023	0	1	0	1	3	Closed	Active	0	1	0	1	0	null	null	null	hotmail.com	1	0	0	0	0	null	0	0001-01-01	0	null	null	null	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878132	50	Provider Help - CoH	2583832	3/9/2023	2023	3	9	Thursday	"Hello to the support staff at AMD,I've recently bought an amd ryzen 9 5900x, downloaded the verification tool and received the activation code in the MY REWARDS section of the amdrewards website and since then I have been waiting for the game to release. Of note the verification key is there, went through the steps of setting up a company of heroes 3 accounts & linked it to steam. However, when entering the Activation key: COH3E-6T634-NMFBN-FDRK3Steam responds ""The product code you've entered is invalid"" Please help me with this issue, or give me a new activation key.Reward Reference - GZWSPE7B96A5FVF7Thank you.Best Regards,Moe"	Game Provider-Steam + PVT-General	109	648	en	ZNA	2	3	"PVT Log on Token - error.token.couponAlreadyAssigned, successToken Key Log on User - EVR44KGXHF6B5WF2BUVEToken Redemption Success [Rewards - 5454417]"	Token + PVT + Redemption Success	couponAlreadyAssigned	The code which we've provided (COH3E-6T634-NMFBN-FDRK3) must be activated on the Company of Heroes website (https://community.companyofheroes.com/) by logging into your account and navigating to the Code Activation page.After successfully activating this code on their site you should receive an email containing a Steam key which you can input directly to your Steam account to complete your game activation.	Matthew Willis	3/9/2023	0	0	0	1	3	Closed	Active	0	1	0	1	0	EVR44KGXHF6B5WF2BUVE	Token	Assigned	gmail.com	2	1	5	4	3	Is Active	2023	2/6/2023	1	US	United States	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878133	9	Account Activation	2626748	3/9/2023	2023	3	9	Thursday	"Hi there, I recently tried to activate my account and it's been taking over 2 days to register my account. What is the holdup?"	Account-Activation	24	126	en	ZNA	1	1	Valid CODE Not Detected	Code Not Detected	null	Your account has been successfully activated. You can now login to www.amdrewards.com to redeem your coupon code.**** IMPORTANT ****Make sure your AMD Product is installed in your computer.Our promotions require you to have an eligible AMD GPU or CPU installed before you attempt to validate your coupon code.Please see our terms and conditions on amdrewards.com/terms for more information.	Johnson Chan	3/9/2023	168	0	1	2	3	Closed	Active	0	3	1	2	1	null	null	null	gmail.com	0	0	5	5	1	Is Active	2023	3/9/2023	1	US	United States	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878135	16	Coupon Expired	2569782	3/9/2023	2023	3	9	Thursday	My coupon expired but I was never able to redeem anything. Is there any way to extend the deadline for this? I spent a lot of money on parts and would like to redeem this	null	35	170	en	ZNA	1	1	Token Key Log on User - QEAMDR6GLJDY266W2YWR	Token	null	"Unfortunately, the promotion for the game(s) you are trying to redeem has expired and the coupon code is now void.All rewards are subject to an expiration date and customers need to redeem their codes and use all available credits before then.Please be sure to check amdrewards.com to see the terms and conditions for each promotion.We apologize for the inconvenience and thank you for your understanding."	Matthew Willis	3/9/2023	127	0	3	3	3	Closed	Active	9	25	14	11	3	QEAMDR6GLJDY266W2YWR	Token	Token Request Expired	gmail.com	1	1	5	4	2	Is Active	2023	1/29/2023	4	US	United States	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878136	50	Provider Help - CoH	2622267	3/9/2023	2023	3	9	Thursday	"The offer code from pc components is not working on steam, could you verify that this is correct? = thanks"	Game Provider-Steam	19	106	es	ZNA	2	3	"Valid CODE Not DetectedToken Key Log on User - RSJ3B2Q4H9PG2KZZXBBK, UJ3XB9P2HZM5VQ2EPT5N [Token Count: 2]"	Code Not Detected + Token	null	The code which we've provided (COH3E-93694-JMKB4-FK44N) must be activated on the Company of Heroes website (https://community.companyofheroes.com/) by logging into your account and navigating to the Code Activation page.After successfully activating this code on their site you should receive an email containing a Steam key which you can input directly to your Steam account to complete your game activation.	Matthew Willis	3/9/2023	0	0	0	1	3	Closed	Active	0	1	0	1	0	null	null	null	hotmail.com	1	1	5	4	1	Is Active	2023	3/6/2023	2	ES	Spain	es	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878137	6	Vendor did not supply a coupon	2625521	3/10/2023	2023	3	10	Friday	Hi I just bought the RX 6950XT but I didnt get any games from the promotion. cashier didnt tell me anything I can send you the reciept	null	27	135	en	ZNA	1	1	Valid CODE Not Detected	Code Not Detected	null	"If you did not receive a coupon code or did not receive all of your rewards, please contact your retailer to receive them.Unfortunately, we do not distribute codes on our end as participating retailers are responsible for giving them out when an eligible product is purchased for the promotion. We advise customers to check with their retailers before the purchase to ensure that they are participating in our promo.Codes are valid while supplies last. If you do not see the promotion on your retailer's website, the promotion may either have been exhausted or the retailer may not be participating. Please note that sometimes the retailer does not provide a redeemable code until after the initial return period.Please try to keep a log of all your communication with your retailer, as we may need this information in case we have to escalate your case internally.We apologize for the inconvenience and thank you for your understanding.https://www.amdrewards.com/faqhttps://www.amdrewards.com/terms"	Matthew Willis	3/9/2023	1	0	1	1	3	Closed	Active	0	1	0	1	1	null	null	null	gmail.com	0	3	10	7	2	Is Active	2023	3/8/2023	1	US	United States	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878138	8	Proof of Purchase Request	2628303	3/10/2023	2023	3	10	Friday	Why was AMD Ryzen 5 5500 and AMD Radeon RX 6600XT not listed on the options provided	null	17	84	en	ZNA	2	2	Token Key Log on User - BH2NTRAAQ55W3W9HC8Y4	Token	null	"We have received the image of your receipt. To further assist you, we require an image of your coupon code that was provided to you by your retailer.This image can be print screen, screen shot, or scanned.Your patience and patronage is most appreciated."	Matthew Willis	3/9/2023	222	0	2	2	3	Closed	Active	0	3	1	2	2	BH2NTRAAQ55W3W9HC8Y4	Token	Assigned	gmail.com	0	1	5	4	1	Is Active	2023	3/10/2023	2	MY	Malaysia	en	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
878139	8	Proof of Purchase Request	2626973	3/10/2023	2023	3	10	Friday	Waiting for coupon code activation. pops up.	null	7	44	ko	ZNA	1	2	Token Key Log on User - WDBY5YY5UR95KTBRM7NT	Token	null	"We have received the image of your receipt. To further assist you, we require an image of your coupon code that was provided to you by your retailer.This image can be print screen, screen shot, or scanned.Your patience and patronage is most appreciated."	Matthew Willis	3/9/2023	222	0	1	1	3	Closed	Active	0	1	0	1	1	WDBY5YY5UR95KTBRM7NT	Token	Assigned	naver.com	0	1	5	4	2	Is Active	2023	3/9/2023	4	KR	"Korea, Republic of"	ko	1	Locked	LOCKED EXPORTED FOR MODEL TRAININGBATCH 02	4/14/2023 16:23
